Transaction_ID,Date,Store_ID,Store_Name,City,Category,Product_Name,Unit_Price,Quantity,Discount_Percent,Gross_Sales,Discount_Amount,Net_Sales,Payment_Method,Customer_Segment,Return_Flag
TXN01772,,S005,Pune Retail Hub,Pune,Electronics,Laptop,47877.08,5.0,,,,,Cash,Online,No
TXN01773,,S003,Chennai Express,Chennai,Grocery,Rice (5kg),358.17,9.0,-5.0,,,,UPI,Online,No
TXN01774,2024-09-06,S003,Chennai Express,Chennai,Electronics,Laptop,47171.99,6.0,20.0,283031.94,56606.39,226425.55,Net Banking,Loyalty Member,No
TXN01775,2024-02-29,S001,Hyderabad Central,Hyderabad,Stationery,File Folder,78.68,1.0,0.0,78.68,0.0,78.68,Net Banking,Walk-in,No
TXN01776,2024-02-10,S005,Pune Retail Hub,Pune,Grocery,Pulses,145.94,6.0,10.0,875.64,87.56,788.08,Cash,Loyalty Member,No
TXN01777,2024-03-29,S002,Banjara Hills Mart,Hyderabad,Grocery,Flour (10kg),309.04,5.0,15.0,1545.2,231.78,1313.42,Credit Card,Online,No
TXN01778,2024-12-08,S004,Mumbai Metro Store,Mumbai,Clothing,Jacket,1961.22,5.0,15.0,9806.1,1470.91,8335.19,UPI,Online,No
TXN01779,2024-09-29,S004,Mumbai Metro Store,Mumbai,Electronics,Smart Watch,6162.24,6.0,0.0,36973.44,0.0,36973.44,Debit Card,Corporate,No
TXN01780,2024-01-24,S003,Chennai Express,Chennai,Grocery,Rice (5kg),348.76,6.0,10.0,2092.56,209.26,1883.3,Net Banking,Corporate,No
TXN01781,,S005,Pune Retail Hub,Pune,Home Appliances,Water Purifier,9302.22,7.0,101.0,,,,Cash,Corporate,No
TXN01782,2024-07-17,S003,Chennai Express,Chennai,Stationery,Notebook Set,189.8,2.0,0.0,379.6,0.0,379.6,Net Banking,Loyalty Member,No
TXN01783,2024-05-20,S001,Hyderabad Central,Hyderabad,Stationery,File Folder,75.86,6.0,0.0,455.16,0.0,455.16,Cash,Corporate,No
TXN01784,2024-11-03,S003,Chennai Express,Chennai,Grocery,Spices Pack,99.66,2.0,15.0,199.32,29.9,169.42,Credit Card,Online,No
TXN01785,2024-08-16,S002,Banjara Hills Mart,Hyderabad,Stationery,Stapler,141.91,1.0,10.0,141.91,14.19,127.72,UPI,Corporate,No
TXN01786,2024-12-03,S004,Mumbai Metro Store,Mumbai,Grocery,Rice (5kg),336.02,2.0,0.0,672.04,0.0,672.04,Net Banking,Corporate,No
TXN01787,2024-07-18,S004,Mumbai Metro Store,Mumbai,Electronics,Mobile Phone,9576.97,3.0,0.0,28730.91,0.0,28730.91,Net Banking,Online,No
TXN01788,2024-07-24,S004,Mumbai Metro Store,Mumbai,Stationery,Calculator,391.86,1.0,10.0,391.86,39.19,352.67,Credit Card,Walk-in,No
TXN01789,2024-02-18,S005,Pune Retail Hub,Pune,Clothing,Formal Shirt,865.91,5.0,20.0,4329.55,865.91,3463.64,UPI,Corporate,No
TXN01790,2024-06-23,S005,Pune Retail Hub,Pune,Grocery,Spices Pack,96.53,4.0,0.0,386.12,0.0,386.12,Net Banking,Loyalty Member,No
TXN01791,2024-08-12,S003,Chennai Express,Chennai,Grocery,Cooking Oil,181.91,8.0,10.0,1455.28,145.53,1309.75,Credit Card,Loyalty Member,No
TXN01792,2024-04-17,S004,Mumbai Metro Store,Mumbai,Electronics,Tablet,19160.28,4.0,10.0,76641.12,7664.11,68977.01,Credit Card,Walk-in,No
TXN01793,2024-08-17,S002,Banjara Hills Mart,Hyderabad,Grocery,Spices Pack,95.85,6.0,20.0,575.1,115.02,460.08,Net Banking,Online,No
TXN01794,2024-03-18,S004,Mumbai Metro Store,Mumbai,Stationery,Notebook Set,205.64,7.0,5.0,1439.48,71.97,1367.51,Net Banking,Walk-in,No
TXN01795,2024-02-06,S002,Banjara Hills Mart,Hyderabad,Home Appliances,Mixer Grinder,2764.0,5.0,20.0,13820.0,2764.0,11056.0,Cash,Corporate,No
TXN01796,2024-12-19,S002,Banjara Hills Mart,Hyderabad,Grocery,Cooking Oil,196.0,8.0,10.0,1568.0,156.8,1411.2,Credit Card,Online,No
TXN01797,2024-07-15,S001,Hyderabad Central,Hyderabad,Home Appliances,Microwave,6228.89,8.0,15.0,49831.12,7474.67,42356.45,Cash,Walk-in,No
TXN01798,2024-12-23,S002,Banjara Hills Mart,Hyderabad,Stationery,File Folder,78.63,5.0,0.0,393.15,0.0,393.15,Net Banking,Loyalty Member,Yes
TXN01799,2024-03-11,S004,Mumbai Metro Store,Mumbai,Stationery,File Folder,82.61,3.0,20.0,247.83,49.57,198.26,Cash,Online,No
TXN01800,2024-02-20,S004,Mumbai Metro Store,Mumbai,Electronics,Mobile Phone,9541.86,6.0,0.0,57251.16,0.0,57251.16,Credit Card,Loyalty Member,No
TXN01801,,S002,Banjara Hills Mart,Hyderabad,Grocery,Spices Pack,98.1,,101.0,,,,Credit Card,Loyalty Member,No
TXN01802,2024-05-15,S003,Chennai Express,Chennai,Clothing,Formal Shirt,918.44,4.0,0.0,3673.76,0.0,3673.76,UPI,Walk-in,No
TXN01803,2024-08-05,S001,Hyderabad Central,Hyderabad,Electronics,Mobile Phone,9701.15,2.0,0.0,19402.3,0.0,19402.3,Credit Card,Loyalty Member,No
TXN01804,2024-02-14,S003,Chennai Express,Chennai,Grocery,Pulses,150.7,7.0,20.0,1054.9,210.98,843.92,Credit Card,Loyalty Member,No
TXN01805,2024-01-05,S001,Hyderabad Central,Hyderabad,Clothing,T-Shirt,621.45,3.0,15.0,1864.35,279.65,1584.7,Credit Card,Walk-in,No
TXN01806,2024-11-15,S001,Hyderabad Central,Hyderabad,Grocery,Spices Pack,99.1,4.0,10.0,396.4,39.64,356.76,Credit Card,Walk-in,No
TXN01807,2024-03-20,S002,Banjara Hills Mart,Hyderabad,Electronics,Earphones,1542.37,4.0,15.0,6169.48,925.42,5244.06,Net Banking,Online,No
TXN01808,2024-07-19,S002,Banjara Hills Mart,Hyderabad,Home Appliances,Microwave,6318.16,7.0,10.0,44227.12,4422.71,39804.41,Net Banking,Loyalty Member,Yes
TXN01809,2024-08-13,S002,Banjara Hills Mart,Hyderabad,Grocery,Flour (10kg),285.81,7.0,10.0,2000.67,200.07,1800.6,Cash,Loyalty Member,No
TXN01810,2024-03-05,S002,Banjara Hills Mart,Hyderabad,Home Appliances,Iron Box,942.99,8.0,0.0,7543.92,0.0,7543.92,UPI,Corporate,No
TXN01811,2024-12-08,S005,Pune Retail Hub,Pune,Stationery,Notebook Set,202.85,4.0,0.0,811.4,0.0,811.4,UPI,Online,No
TXN01812,2024-12-14,S001,Hyderabad Central,Hyderabad,Electronics,Smart Watch,5772.17,3.0,20.0,17316.51,3463.3,13853.21,UPI,Online,No
TXN01813,2024-12-30,S001,Hyderabad Central,Hyderabad,Clothing,Jacket,1984.14,3.0,0.0,5952.42,0.0,5952.42,UPI,Loyalty Member,No
TXN01814,2024-05-18,S003,Chennai Express,Chennai,Grocery,Pulses,145.4,3.0,5.0,436.2,21.81,414.39,Credit Card,Loyalty Member,No
TXN01815,2024-09-19,S003,Chennai Express,Chennai,Electronics,Earphones,1499.62,1.0,5.0,1499.62,74.98,1424.64,Debit Card,Walk-in,No
TXN01816,2024-03-20,S003,Chennai Express,Chennai,Electronics,Laptop,47570.83,8.0,0.0,380566.64,0.0,380566.64,Cash,Walk-in,Yes
TXN01817,2024-08-27,S002,Banjara Hills Mart,Hyderabad,Grocery,Spices Pack,103.19,8.0,5.0,825.52,41.28,784.24,Cash,Loyalty Member,No
TXN01818,2024-12-30,S004,Mumbai Metro Store,Mumbai,Home Appliances,Microwave,6398.2,8.0,5.0,51185.6,2559.28,48626.32,Cash,Walk-in,No
TXN01819,2024-08-21,S001,Hyderabad Central,Hyderabad,Stationery,File Folder,80.76,1.0,0.0,80.76,0.0,80.76,UPI,Online,No
TXN01820,,S002,Banjara Hills Mart,Hyderabad,Grocery,Rice (5kg),349.35,8.0,,,,,Net Banking,Loyalty Member,No
TXN01821,2024-06-17,S005,Pune Retail Hub,Pune,Grocery,Cooking Oil,181.38,6.0,5.0,1088.28,54.41,1033.87,Cash,Corporate,No
TXN01822,2024-03-06,S001,Hyderabad Central,Hyderabad,Stationery,Calculator,383.56,8.0,10.0,3068.48,306.85,2761.63,UPI,Loyalty Member,No
TXN01823,2024-10-29,S003,Chennai Express,Chennai,Stationery,Stapler,142.09,5.0,15.0,710.45,106.57,603.88,UPI,Corporate,No
TXN01824,2024-04-20,S005,Pune Retail Hub,Pune,Electronics,Earphones,1547.04,6.0,10.0,9282.24,928.22,8354.02,Debit Card,Online,No
TXN01825,2024-11-15,S001,Hyderabad Central,Hyderabad,Stationery,File Folder,81.08,8.0,20.0,648.64,129.73,518.91,Debit Card,Online,No
TXN01826,2024-11-09,S001,Hyderabad Central,Hyderabad,Electronics,Laptop,44027.33,1.0,5.0,44027.33,2201.37,41825.96,UPI,Online,No
TXN01827,2024-04-08,S002,Banjara Hills Mart,Hyderabad,Clothing,T-Shirt,613.7,5.0,10.0,3068.5,306.85,2761.65,Cash,Corporate,No
TXN01828,2024-07-08,S005,Pune Retail Hub,Pune,Clothing,Jeans,1281.0,6.0,0.0,7686.0,0.0,7686.0,Credit Card,Loyalty Member,No
TXN01829,2024-02-19,S001,Hyderabad Central,Hyderabad,Grocery,Pulses,153.03,7.0,10.0,1071.21,107.12,964.09,Debit Card,Walk-in,No
TXN01830,2024-07-22,S002,Banjara Hills Mart,Hyderabad,Grocery,Spices Pack,94.73,1.0,0.0,94.73,0.0,94.73,Net Banking,Loyalty Member,No
TXN01831,2024-03-27,S001,Hyderabad Central,Hyderabad,Home Appliances,Water Purifier,8736.82,6.0,10.0,52420.92,5242.09,47178.83,UPI,Loyalty Member,No
TXN01832,2024-09-18,S001,Hyderabad Central,Hyderabad,Stationery,Calculator,379.86,3.0,15.0,1139.58,170.94,968.64,Cash,Loyalty Member,Yes
TXN01833,2024-05-21,S005,Pune Retail Hub,Pune,Clothing,Formal Shirt,881.92,6.0,20.0,5291.52,1058.3,4233.22,Debit Card,Walk-in,No
TXN01834,2024-02-19,S004,Mumbai Metro Store,Mumbai,Clothing,Formal Shirt,867.25,2.0,15.0,1734.5,260.18,1474.32,Credit Card,Online,No
TXN01835,2024-11-07,S002,Banjara Hills Mart,Hyderabad,Stationery,Pen Box,103.7,1.0,15.0,103.7,15.55,88.15,UPI,Online,No
TXN01836,2024-07-01,S003,Chennai Express,Chennai,Stationery,Pen Box,101.09,1.0,0.0,101.09,0.0,101.09,Net Banking,Online,Yes
TXN01837,,S005,Pune Retail Hub,Pune,Electronics,Tablet,18528.98,4.0,-5.0,,,,Cash,Loyalty Member,No
TXN01838,2024-06-26,S004,Mumbai Metro Store,Mumbai,Grocery,Pulses,155.96,3.0,20.0,467.88,93.58,374.3,Debit Card,Walk-in,No
TXN01839,2024-12-25,S005,Pune Retail Hub,Pune,Stationery,Calculator,411.39,8.0,0.0,3291.12,0.0,3291.12,UPI,Online,No
TXN01840,2024-03-06,S004,Mumbai Metro Store,Mumbai,Clothing,T-Shirt,626.18,8.0,15.0,5009.44,751.42,4258.02,Net Banking,Walk-in,No
TXN01841,2024-06-01,S002,Banjara Hills Mart,Hyderabad,Electronics,Smart Watch,6020.38,1.0,5.0,6020.38,301.02,5719.36,Debit Card,Corporate,No
TXN01842,2024-09-22,S005,Pune Retail Hub,Pune,Electronics,Mobile Phone,10035.8,1.0,20.0,10035.8,2007.16,8028.64,Credit Card,Corporate,No
TXN01843,2024-01-28,S004,Mumbai Metro Store,Mumbai,Clothing,Saree,2429.93,5.0,0.0,12149.65,0.0,12149.65,Cash,Walk-in,No
TXN01844,,S004,Mumbai Metro Store,Mumbai,Stationery,Notebook Set,207.81,7.0,-5.0,,,,Cash,Corporate,No
TXN01845,2024-04-15,S003,Chennai Express,Chennai,Electronics,Earphones,1496.72,3.0,0.0,4490.16,0.0,4490.16,Debit Card,Walk-in,No
TXN01846,2024-09-19,S004,Mumbai Metro Store,Mumbai,Grocery,Pulses,148.73,6.0,20.0,892.38,178.48,713.9,Cash,Online,No
TXN01847,2024-08-31,S002,Banjara Hills Mart,Hyderabad,Grocery,Flour (10kg),286.84,3.0,5.0,860.52,43.03,817.49,Cash,Walk-in,No
TXN01848,2024-04-02,S002,Banjara Hills Mart,Hyderabad,Grocery,Spices Pack,94.89,5.0,5.0,474.45,23.72,450.73,Net Banking,Walk-in,No
TXN01849,2024-03-26,S004,Mumbai Metro Store,Mumbai,Electronics,Mobile Phone,9841.27,7.0,20.0,68888.89,13777.78,55111.11,Debit Card,Walk-in,No
TXN01850,2024-12-30,S002,Banjara Hills Mart,Hyderabad,Grocery,Pulses,146.5,6.0,20.0,879.0,175.8,703.2,UPI,Corporate,No
TXN01851,2024-02-11,S001,Hyderabad Central,Hyderabad,Clothing,Jeans,1240.13,6.0,5.0,7440.78,372.04,7068.74,Debit Card,Loyalty Member,No
TXN01852,2024-07-27,S005,Pune Retail Hub,Pune,Home Appliances,Water Purifier,9379.26,6.0,5.0,56275.56,2813.78,53461.78,Credit Card,Online,No
TXN01853,2024-08-15,S003,Chennai Express,Chennai,Clothing,Jacket,1990.16,6.0,15.0,11940.96,1791.14,10149.82,Net Banking,Walk-in,No
TXN01854,2024-11-18,S004,Mumbai Metro Store,Mumbai,Electronics,Smart Watch,6018.2,5.0,0.0,30091.0,0.0,30091.0,Cash,Corporate,No
TXN01855,2024-03-09,S004,Mumbai Metro Store,Mumbai,Electronics,Tablet,18995.11,1.0,20.0,18995.11,3799.02,15196.09,Net Banking,Online,No
TXN01856,2024-08-07,S003,Chennai Express,Chennai,Stationery,File Folder,75.39,2.0,0.0,150.78,0.0,150.78,Credit Card,Loyalty Member,No
TXN01857,2024-01-13,S001,Hyderabad Central,Hyderabad,Home Appliances,Fan,1617.3,5.0,15.0,8086.5,1212.97,6873.53,Cash,Loyalty Member,No
TXN01858,2024-08-25,S001,Hyderabad Central,Hyderabad,Electronics,Laptop,45598.04,1.0,5.0,45598.04,2279.9,43318.14,Net Banking,Walk-in,No
TXN01859,2024-06-13,S003,Chennai Express,Chennai,Clothing,Formal Shirt,891.3,4.0,10.0,3565.2,356.52,3208.68,Net Banking,Loyalty Member,No
TXN01860,2024-12-10,S002,Banjara Hills Mart,Hyderabad,Electronics,Tablet,18147.06,3.0,0.0,54441.18,0.0,54441.18,Net Banking,Corporate,No
TXN01861,2024-05-25,S002,Banjara Hills Mart,Hyderabad,Clothing,Jeans,1262.01,4.0,15.0,5048.04,757.21,4290.83,Net Banking,Corporate,No
TXN01862,2024-04-21,S001,Hyderabad Central,Hyderabad,Electronics,Smart Watch,6243.1,2.0,0.0,12486.2,0.0,12486.2,Credit Card,Online,Yes
TXN01863,2024-08-09,S001,Hyderabad Central,Hyderabad,Stationery,Stapler,141.68,4.0,5.0,566.72,28.34,538.38,Debit Card,Online,No
TXN01864,2024-12-19,S002,Banjara Hills Mart,Hyderabad,Grocery,Flour (10kg),305.72,5.0,0.0,1528.6,0.0,1528.6,UPI,Walk-in,No
TXN01865,2024-10-20,S003,Chennai Express,Chennai,Clothing,T-Shirt,572.25,5.0,20.0,2861.25,572.25,2289.0,Cash,Online,No
TXN01866,2024-06-26,S003,Chennai Express,Chennai,Grocery,Pulses,148.5,5.0,0.0,742.5,0.0,742.5,Cash,Online,No
TXN01867,2024-08-13,S001,Hyderabad Central,Hyderabad,Clothing,Formal Shirt,911.24,3.0,5.0,2733.72,136.69,2597.03,Net Banking,Walk-in,No
TXN01868,2024-01-31,S003,Chennai Express,Chennai,Home Appliances,Water Purifier,8907.03,3.0,0.0,26721.09,0.0,26721.09,Debit Card,Corporate,No
TXN01869,2024-02-27,S005,Pune Retail Hub,Pune,Home Appliances,Water Purifier,8633.14,1.0,20.0,8633.14,1726.63,6906.51,Cash,Walk-in,No
TXN01870,,S002,Banjara Hills Mart,Hyderabad,Electronics,Tablet,18367.11,10.0,,,,,UPI,Online,No
TXN01871,2024-03-17,S004,Mumbai Metro Store,Mumbai,Electronics,Mobile Phone,10042.93,2.0,5.0,20085.86,1004.29,19081.57,Net Banking,Walk-in,No
TXN01872,2024-05-17,S005,Pune Retail Hub,Pune,Clothing,Jacket,1965.45,1.0,20.0,1965.45,393.09,1572.36,Cash,Online,No
TXN01873,2024-10-16,S004,Mumbai Metro Store,Mumbai,Stationery,Calculator,394.73,8.0,5.0,3157.84,157.89,2999.95,Debit Card,Loyalty Member,No
TXN01874,2024-04-10,S003,Chennai Express,Chennai,Home Appliances,Iron Box,933.99,4.0,15.0,3735.96,560.39,3175.57,Cash,Online,No
TXN01875,2024-07-20,S004,Mumbai Metro Store,Mumbai,Stationery,Calculator,417.75,6.0,5.0,2506.5,125.33,2381.17,Cash,Corporate,No
TXN01876,2024-07-21,S001,Hyderabad Central,Hyderabad,Grocery,Rice (5kg),352.54,2.0,20.0,705.08,141.02,564.06,Debit Card,Corporate,No
TXN01877,2024-03-25,S002,Banjara Hills Mart,Hyderabad,Electronics,Smart Watch,5799.7,5.0,5.0,28998.5,1449.92,27548.58,Credit Card,Corporate,No
TXN01878,2024-07-31,S001,Hyderabad Central,Hyderabad,Clothing,Formal Shirt,912.96,2.0,10.0,1825.92,182.59,1643.33,Debit Card,Walk-in,No
TXN01879,,S004,Mumbai Metro Store,Mumbai,Grocery,Cooking Oil,198.07,,101.0,,,,Credit Card,Walk-in,No
TXN01880,2024-01-28,S001,Hyderabad Central,Hyderabad,Stationery,Calculator,416.0,3.0,0.0,1248.0,0.0,1248.0,Credit Card,Walk-in,No
TXN01881,2024-02-25,S003,Chennai Express,Chennai,Electronics,Tablet,18391.37,3.0,15.0,55174.11,8276.12,46897.99,Credit Card,Loyalty Member,No
TXN01882,2024-06-15,S002,Banjara Hills Mart,Hyderabad,Electronics,Mobile Phone,10297.56,4.0,10.0,41190.24,4119.02,37071.22,UPI,Corporate,No
TXN01883,2024-09-10,S004,Mumbai Metro Store,Mumbai,Home Appliances,Water Purifier,9047.25,7.0,0.0,63330.75,0.0,63330.75,UPI,Loyalty Member,No
TXN01884,2024-08-27,S004,Mumbai Metro Store,Mumbai,Grocery,Flour (10kg),308.04,7.0,15.0,2156.28,323.44,1832.84,Debit Card,Loyalty Member,No
TXN01885,2024-07-04,S004,Mumbai Metro Store,Mumbai,Electronics,Smart Watch,6246.78,1.0,0.0,6246.78,0.0,6246.78,Net Banking,Loyalty Member,No
TXN01886,2024-04-30,S004,Mumbai Metro Store,Mumbai,Home Appliances,Mixer Grinder,2930.78,1.0,15.0,2930.78,439.62,2491.16,Debit Card,Walk-in,No
TXN01887,2024-07-25,S003,Chennai Express,Chennai,Clothing,Saree,2621.92,5.0,5.0,13109.6,655.48,12454.12,Net Banking,Online,No
TXN01888,2024-11-28,S004,Mumbai Metro Store,Mumbai,Grocery,Cooking Oil,183.57,8.0,10.0,1468.56,146.86,1321.7,Net Banking,Online,No
TXN01889,2024-09-16,S005,Pune Retail Hub,Pune,Home Appliances,Fan,1645.07,6.0,15.0,9870.42,1480.56,8389.86,Credit Card,Loyalty Member,No
TXN01890,2024-01-19,S003,Chennai Express,Chennai,Stationery,File Folder,80.96,5.0,0.0,404.8,0.0,404.8,UPI,Corporate,No
TXN01891,2024-09-03,S005,Pune Retail Hub,Pune,Clothing,T-Shirt,590.49,6.0,15.0,3542.94,531.44,3011.5,Cash,Online,No
TXN01892,,S004,Mumbai Metro Store,Mumbai,Home Appliances,Water Purifier,9316.69,1.0,-5.0,,,,Debit Card,Corporate,No
TXN01893,2024-04-18,S003,Chennai Express,Chennai,Electronics,Mobile Phone,9566.46,4.0,0.0,38265.84,0.0,38265.84,Net Banking,Walk-in,No
TXN01894,2024-04-27,S002,Banjara Hills Mart,Hyderabad,Home Appliances,Iron Box,920.79,7.0,0.0,6445.53,0.0,6445.53,Credit Card,Loyalty Member,No
TXN01895,2024-05-04,S004,Mumbai Metro Store,Mumbai,Clothing,Formal Shirt,931.18,2.0,5.0,1862.36,93.12,1769.24,UPI,Loyalty Member,No
TXN01896,2024-05-01,S001,Hyderabad Central,Hyderabad,Stationery,Stapler,152.68,6.0,5.0,916.08,45.8,870.28,Net Banking,Online,No
TXN01897,2024-12-21,S001,Hyderabad Central,Hyderabad,Electronics,Laptop,47786.2,3.0,5.0,143358.6,7167.93,136190.67,Debit Card,Walk-in,No
TXN01898,2024-09-08,S004,Mumbai Metro Store,Mumbai,Clothing,T-Shirt,618.8,6.0,10.0,3712.8,371.28,3341.52,Debit Card,Walk-in,No
TXN01899,2024-05-25,S005,Pune Retail Hub,Pune,Clothing,Jeans,1322.13,4.0,15.0,5288.52,793.28,4495.24,UPI,Corporate,No
TXN01900,2024-09-09,S002,Banjara Hills Mart,Hyderabad,Stationery,File Folder,75.21,5.0,5.0,376.05,18.8,357.25,Cash,Online,No
TXN01901,2024-06-10,S005,Pune Retail Hub,Pune,Home Appliances,Microwave,6586.01,3.0,5.0,19758.03,987.9,18770.13,Debit Card,Online,No
TXN01902,2024-11-13,S001,Hyderabad Central,Hyderabad,Clothing,Jacket,1969.58,3.0,15.0,5908.74,886.31,5022.43,Net Banking,Corporate,No
TXN01903,2024-07-24,S005,Pune Retail Hub,Pune,Electronics,Smart Watch,6219.54,3.0,10.0,18658.62,1865.86,16792.76,Cash,Corporate,Yes
TXN01904,2024-03-22,S004,Mumbai Metro Store,Mumbai,Grocery,Rice (5kg),352.51,1.0,15.0,352.51,52.88,299.63,UPI,Corporate,No
TXN01905,2024-03-04,S002,Banjara Hills Mart,Hyderabad,Clothing,Jeans,1275.65,5.0,5.0,6378.25,318.91,6059.34,Credit Card,Walk-in,No
TXN01906,2024-05-28,S001,Hyderabad Central,Hyderabad,Home Appliances,Water Purifier,9178.61,6.0,20.0,55071.66,11014.33,44057.33,Credit Card,Corporate,No
TXN01907,2024-06-28,S005,Pune Retail Hub,Pune,Grocery,Flour (10kg),303.41,4.0,5.0,1213.64,60.68,1152.96,Debit Card,Online,No
TXN01908,2024-05-11,S003,Chennai Express,Chennai,Grocery,Pulses,153.15,3.0,20.0,459.45,91.89,367.56,Credit Card,Online,No
TXN01909,2024-03-29,S004,Mumbai Metro Store,Mumbai,Electronics,Tablet,19458.96,7.0,0.0,136212.72,0.0,136212.72,Cash,Walk-in,No
TXN01910,2024-09-16,S003,Chennai Express,Chennai,Home Appliances,Iron Box,930.19,3.0,10.0,2790.57,279.06,2511.51,Cash,Online,Yes
TXN01911,2024-06-29,S001,Hyderabad Central,Hyderabad,Electronics,Laptop,46173.51,6.0,5.0,277041.06,13852.05,263189.01,Credit Card,Walk-in,Yes
TXN01912,2024-10-25,S005,Pune Retail Hub,Pune,Clothing,Formal Shirt,933.39,7.0,20.0,6533.73,1306.75,5226.98,Net Banking,Corporate,No
TXN01913,2024-06-19,S002,Banjara Hills Mart,Hyderabad,Home Appliances,Iron Box,884.85,8.0,15.0,7078.8,1061.82,6016.98,Credit Card,Loyalty Member,No
TXN01914,2024-03-30,S001,Hyderabad Central,Hyderabad,Stationery,Pen Box,100.76,6.0,10.0,604.56,60.46,544.1,Net Banking,Corporate,No
TXN01915,2024-11-01,S001,Hyderabad Central,Hyderabad,Clothing,Jacket,1919.76,3.0,20.0,5759.28,1151.86,4607.42,UPI,Loyalty Member,No
TXN01916,2024-04-18,S002,Banjara Hills Mart,Hyderabad,Stationery,Calculator,379.26,4.0,20.0,1517.04,303.41,1213.63,Credit Card,Corporate,No
TXN01917,2024-01-10,S002,Banjara Hills Mart,Hyderabad,Home Appliances,Fan,1547.58,1.0,5.0,1547.58,77.38,1470.2,Cash,Online,No
TXN01918,2024-08-30,S003,Chennai Express,Chennai,Electronics,Tablet,18279.52,6.0,5.0,109677.12,5483.86,104193.26,UPI,Corporate,No
TXN01919,2024-04-01,S003,Chennai Express,Chennai,Grocery,Pulses,143.82,8.0,10.0,1150.56,115.06,1035.5,UPI,Online,No
TXN01920,,S005,Pune Retail Hub,Pune,Electronics,Earphones,1564.17,,101.0,,,,Credit Card,Online,No
TXN01921,2024-08-18,S002,Banjara Hills Mart,Hyderabad,Home Appliances,Water Purifier,9121.25,1.0,15.0,9121.25,1368.19,7753.06,Credit Card,Walk-in,No
TXN01922,2024-06-08,S002,Banjara Hills Mart,Hyderabad,Home Appliances,Iron Box,897.0,2.0,0.0,1794.0,0.0,1794.0,Credit Card,Walk-in,No
TXN01923,2024-02-09,S004,Mumbai Metro Store,Mumbai,Stationery,File Folder,80.21,7.0,10.0,561.47,56.15,505.32,UPI,Loyalty Member,No
TXN01924,2024-08-25,S001,Hyderabad Central,Hyderabad,Grocery,Flour (10kg),313.65,1.0,5.0,313.65,15.68,297.97,Net Banking,Walk-in,No
TXN01925,2024-01-09,S002,Banjara Hills Mart,Hyderabad,Electronics,Tablet,19562.97,6.0,10.0,117377.82,11737.78,105640.04,Cash,Online,No
TXN01926,2024-01-08,S001,Hyderabad Central,Hyderabad,Clothing,Formal Shirt,868.66,4.0,20.0,3474.64,694.93,2779.71,Debit Card,Walk-in,No
TXN01927,2024-06-15,S004,Mumbai Metro Store,Mumbai,Clothing,Jacket,1912.37,8.0,0.0,15298.96,0.0,15298.96,Credit Card,Walk-in,No
TXN01928,2024-05-10,S003,Chennai Express,Chennai,Home Appliances,Iron Box,892.52,5.0,5.0,4462.6,223.13,4239.47,UPI,Corporate,No
TXN01929,2024-08-23,S005,Pune Retail Hub,Pune,Clothing,Formal Shirt,888.91,8.0,20.0,7111.28,1422.26,5689.02,Credit Card,Loyalty Member,No
TXN01930,,S003,Chennai Express,Chennai,Clothing,Saree,2397.2,7.0,-5.0,,,,Net Banking,Corporate,No
TXN01931,2024-11-26,S002,Banjara Hills Mart,Hyderabad,Clothing,Saree,2405.38,1.0,15.0,2405.38,360.81,2044.57,UPI,Corporate,No
TXN01932,2024-07-28,S003,Chennai Express,Chennai,Clothing,Formal Shirt,855.08,1.0,10.0,855.08,85.51,769.57,Credit Card,Walk-in,No
TXN01933,,S005,Pune Retail Hub,Pune,Stationery,Notebook Set,204.99,1.0,,,,,Net Banking,Corporate,No
TXN01934,2024-05-01,S002,Banjara Hills Mart,Hyderabad,Electronics,Smart Watch,5956.3,2.0,5.0,11912.6,595.63,11316.97,UPI,Walk-in,No
TXN01935,2024-09-03,S005,Pune Retail Hub,Pune,Electronics,Smart Watch,6183.49,2.0,10.0,12366.98,1236.7,11130.28,Cash,Walk-in,No
TXN01936,,S003,Chennai Express,Chennai,Clothing,Formal Shirt,872.76,3.0,101.0,,,,Net Banking,Corporate,No
TXN01937,2024-11-25,S005,Pune Retail Hub,Pune,Grocery,Cooking Oil,193.12,3.0,5.0,579.36,28.97,550.39,Debit Card,Corporate,No
TXN01938,2024-11-16,S003,Chennai Express,Chennai,Grocery,Cooking Oil,180.09,2.0,5.0,360.18,18.01,342.17,Debit Card,Corporate,Yes
TXN01939,2024-08-18,S002,Banjara Hills Mart,Hyderabad,Clothing,Jacket,1903.32,3.0,5.0,5709.96,285.5,5424.46,Debit Card,Online,No
TXN01940,2024-10-31,S001,Hyderabad Central,Hyderabad,Electronics,Laptop,44824.85,1.0,15.0,44824.85,6723.73,38101.12,Credit Card,Walk-in,No
TXN01941,2024-08-10,S004,Mumbai Metro Store,Mumbai,Clothing,Jacket,1971.98,3.0,5.0,5915.94,295.8,5620.14,Cash,Walk-in,No
TXN01942,2024-05-22,S002,Banjara Hills Mart,Hyderabad,Home Appliances,Iron Box,903.18,4.0,10.0,3612.72,361.27,3251.45,Net Banking,Corporate,No
TXN01943,2024-12-08,S004,Mumbai Metro Store,Mumbai,Electronics,Smart Watch,5780.03,7.0,10.0,40460.21,4046.02,36414.19,Net Banking,Corporate,No
